employee_id,first_name,last_name,department,job_title,state,city,salary,benchmark_low,benchmark_mid,benchmark_high,salary_vs_market_pct,salary_band,source
EMP04442,Pedro,Dixon,Operations,Inventory Specialist,North Carolina,Greensboro,52646,58011.0,61491.0,64608.0,-14.4,Below Market,internal_quartiles
EMP04443,Melissa,Martin,Customer Service,Customer Service Manager,Pennsylvania,Philadelphia,98167,77342.0,84298.0,92631.0,16.5,Above Market,internal_quartiles
EMP04444,Jennifer,Allen,Operations,Logistics Coordinator,New York,Buffalo,66109,59519.0,62932.0,66876.0,5.0,At Market,internal_quartiles
EMP04445,Sharon,Morse,Operations,Operations Analyst,New York,New York City,81508,65500.0,73677.0,81564.0,10.6,Above Market,internal_quartiles
EMP04446,David,Brown,IT,System Administrator,Illinois,Chicago,76710,76326.0,85660.0,93246.0,-10.4,Below Market,internal_quartiles
EMP04447,Jamie,Murray,IT,System Administrator,New York,New York City,92468,76326.0,85660.0,93246.0,7.9,At Market,internal_quartiles
EMP04448,Gabriela,Wallace,Customer Service,Support Specialist,New York,Buffalo,63891,58703.0,61705.0,64849.0,3.5,At Market,internal_quartiles
EMP04449,Laura,Kaufman,Sales,Sales Representative,New York,New York City,65720,62701.0,68153.0,74920.0,-3.6,At Market,internal_quartiles
EMP04450,Danielle,Lara,Sales,Sales Specialist,New York,Rochester,77680,66553.0,75297.0,82716.0,3.2,At Market,internal_quartiles
EMP04451,Mark,Mora,Operations,Logistics Coordinator,West Virginia,Huntington,64733,59519.0,62932.0,66876.0,2.9,At Market,internal_quartiles
EMP04452,John,Bowen,Sales,Sales Representative,New York,Rochester,79130,62701.0,68153.0,74920.0,16.1,Above Market,internal_quartiles
EMP04453,Adam,Johnson,Sales,Sales Representative,New York,New York City,57780,62701.0,68153.0,74920.0,-15.2,Below Market,internal_quartiles
EMP04454,Richard,Meyer,Finance,Financial Analyst,New York,Rochester,91860,58000.0,90000.0,140000.0,2.1,At Market,static
EMP04455,Michelle,Jones,Customer Service,Customer Service Representative,Illinois,Chicago,66206,57893.0,61136.0,64448.0,8.3,At Market,internal_quartiles
EMP04456,Susan,Ware,Customer Service,Help Desk Technician,New York,Buffalo,57094,63087.0,72206.0,80071.0,-20.9,Below Market,internal_quartiles
EMP04457,David,Frank,Marketing,SEO Specialist,New York,Rochester,75532,63882.0,72329.0,81352.0,4.4,At Market,internal_quartiles
EMP04458,Veronica,Espinoza,IT,Software Developer,New York,Rochester,94972,85840.0,92899.0,100894.0,2.2,At Market,internal_quartiles
EMP04459,Timothy,Barber,IT,Software Developer,Ohio,Cincinnati,91126,85840.0,92899.0,100894.0,-1.9,At Market,internal_quartiles
EMP04460,Lisa,Clayton,Customer Service,Support Specialist,Michigan,Grand Rapids,57875,58703.0,61705.0,64849.0,-6.2,At Market,internal_quartiles
EMP04461,Kayla,Cox,Sales,Sales Representative,New York,Buffalo,64972,62701.0,68153.0,74920.0,-4.7,At Market,internal_quartiles
EMP04462,Sara,Soto,HR,Recruiter,North Carolina,Greensboro,79069,61651.0,65886.0,70161.0,20.0,Above Market,internal_quartiles
EMP04463,Roy,Martinez,Customer Service,Help Desk Technician,New York,Buffalo,61445,63087.0,72206.0,80071.0,-14.9,Below Market,internal_quartiles
EMP04464,Melanie,Chang,Customer Service,Support Specialist,New York,Rochester,60650,58703.0,61705.0,64849.0,-1.7,At Market,internal_quartiles
EMP04465,Karen,Rodriguez,Customer Service,Help Desk Technician,New York,Buffalo,70047,63087.0,72206.0,80071.0,-3.0,At Market,internal_quartiles
EMP04466,Michael,Douglas,Marketing,Marketing Coordinator,New York,Rochester,65091,63341.0,69022.0,74031.0,-5.7,At Market,internal_quartiles
EMP04467,Robin,Pope,Operations,Operations Analyst,North Carolina,Raleigh,76294,65500.0,73677.0,81564.0,3.6,At Market,internal_quartiles
EMP04468,Joseph,Rivera,Operations,Inventory Specialist,Michigan,Detroit,54032,58011.0,61491.0,64608.0,-12.1,Below Market,internal_quartiles
EMP04469,Charles,Nolan,Sales,Sales Consultant,New York,Rochester,84205,76535.0,86126.0,94266.0,-2.2,At Market,internal_quartiles
EMP04470,Karen,Sherman,Customer Service,Customer Service Representative,New York,Rochester,69712,57893.0,61136.0,64448.0,14.0,Above Market,internal_quartiles
EMP04471,Kenneth,Wallace,Marketing,Marketing Coordinator,New York,Rochester,76788,63341.0,69022.0,74031.0,11.3,Above Market,internal_quartiles
EMP04472,Shannon,Scott,Operations,Logistics Coordinator,New York,Rochester,74529,59519.0,62932.0,66876.0,18.4,Above Market,internal_quartiles
EMP04473,Brooke,Juarez,Operations,Operations Analyst,West Virginia,Huntington,67742,65500.0,73677.0,81564.0,-8.1,At Market,internal_quartiles
EMP04474,Aimee,Johnson,Operations,Logistics Coordinator,Ohio,Cleveland,61143,59519.0,62932.0,66876.0,-2.8,At Market,internal_quartiles
EMP04475,Nathan,Cox,Sales,Sales Representative,New York,New York City,72729,62701.0,68153.0,74920.0,6.7,At Market,internal_quartiles
EMP04476,Kristopher,Baldwin,HR,HR Coordinator,New York,New York City,67428,58623.0,62837.0,66760.0,7.3,At Market,internal_quartiles
EMP04477,Cynthia,Alvarez,Sales,Sales Representative,Ohio,Cincinnati,75474,62701.0,68153.0,74920.0,10.7,Above Market,internal_quartiles
EMP04478,Emily,Moore,Sales,Sales Consultant,New York,Buffalo,75643,76535.0,86126.0,94266.0,-12.2,Below Market,internal_quartiles
EMP04479,Heather,Thomas,IT,IT Support Specialist,Virginia,Richmond,71930,58138.0,61217.0,64372.0,17.5,Above Market,internal_quartiles
EMP04480,Michele,Scott,IT,IT Support Specialist,New York,New York City,53524,58138.0,61217.0,64372.0,-12.6,Below Market,internal_quartiles
EMP04481,Anthony,Lewis,Finance,Financial Analyst,New York,New York City,114352,58000.0,90000.0,140000.0,27.1,Above Market,static
EMP04482,Eddie,Smith,IT,Software Developer,New York,Rochester,78210,85840.0,92899.0,100894.0,-15.8,Below Market,internal_quartiles
EMP04483,Jennifer,Mcgee,Operations,Operations Analyst,New York,Buffalo,63570,65500.0,73677.0,81564.0,-13.7,Below Market,internal_quartiles
EMP04484,Richard,Montgomery,Customer Service,Support Specialist,New York,Rochester,70659,58703.0,61705.0,64849.0,14.5,Above Market,internal_quartiles
EMP04485,Teresa,Schneider,Operations,Logistics Coordinator,Michigan,Grand Rapids,60321,59519.0,62932.0,66876.0,-4.1,At Market,internal_quartiles
EMP04486,Melissa,Edwards,IT,System Administrator,Michigan,Warren,82821,76326.0,85660.0,93246.0,-3.3,At Market,internal_quartiles
EMP04487,Nicholas,Howe,Operations,Operations Analyst,New York,Buffalo,54973,65500.0,73677.0,81564.0,-25.4,Below Market,internal_quartiles
EMP04488,Gary,Fox,Customer Service,Customer Service Representative,New York,New York City,60906,57893.0,61136.0,64448.0,-0.4,At Market,internal_quartiles
EMP04489,Timothy,James,Operations,Inventory Specialist,New York,New York City,54519,58011.0,61491.0,64608.0,-11.3,Below Market,internal_quartiles
EMP04490,Stacey,Peterson,Operations,Logistics Coordinator,New York,Rochester,65915,59519.0,62932.0,66876.0,4.7,At Market,internal_quartiles
EMP04491,Jamie,Hernandez,Operations,Operations Analyst,Michigan,Detroit,70204,65500.0,73677.0,81564.0,-4.7,At Market,internal_quartiles
EMP04492,Kimberly,Mccormick,Customer Service,Help Desk Technician,Ohio,Cincinnati,73356,63087.0,72206.0,80071.0,1.6,At Market,internal_quartiles
EMP04493,James,Porter,Customer Service,Customer Service Representative,Illinois,Aurora,65578,57893.0,61136.0,64448.0,7.3,At Market,internal_quartiles
EMP04494,Roberta,Escobar,Sales,Sales Representative,New York,Buffalo,76890,62701.0,68153.0,74920.0,12.8,Above Market,internal_quartiles
EMP04495,Julie,Fuentes,Customer Service,Customer Service Representative,Pennsylvania,Pittsburgh,64384,57893.0,61136.0,64448.0,5.3,At Market,internal_quartiles
EMP04496,Alexandria,Perez,IT,Software Developer,Pennsylvania,Pittsburgh,107180,85840.0,92899.0,100894.0,15.4,Above Market,internal_quartiles
EMP04497,Michael,Johnson,IT,Software Developer,Michigan,Warren,104850,85840.0,92899.0,100894.0,12.9,Above Market,internal_quartiles
EMP04498,Corey,Rivera,Sales,Sales Specialist,Ohio,Cincinnati,72819,66553.0,75297.0,82716.0,-3.3,At Market,internal_quartiles
EMP04499,Joseph,Nixon,Sales,Sales Consultant,New York,Buffalo,88654,76535.0,86126.0,94266.0,2.9,At Market,internal_quartiles
EMP04500,Judith,Salas,Operations,Inventory Specialist,Ohio,Cleveland,59002,58011.0,61491.0,64608.0,-4.0,At Market,internal_quartiles
EMP04501,Brian,Knight,Operations,Logistics Coordinator,New York,Buffalo,68904,59519.0,62932.0,66876.0,9.5,At Market,internal_quartiles
EMP04502,John,Robles,Sales,Sales Specialist,Ohio,Cincinnati,78334,66553.0,75297.0,82716.0,4.0,At Market,internal_quartiles
EMP04503,Hannah,Curtis,Finance,Accounts Payable Specialist,New York,New York City,67636,58859.0,62109.0,65770.0,8.9,At Market,internal_quartiles
EMP04504,Jeremy,Love,Marketing,Content Creator,New York,Buffalo,58441,57959.0,60814.0,64409.0,-3.9,At Market,internal_quartiles
EMP04505,Billy,Lynch,IT,IT Support Specialist,Illinois,Chicago,56745,58138.0,61217.0,64372.0,-7.3,At Market,internal_quartiles
EMP04506,Joshua,Paul,Sales,Sales Specialist,Pennsylvania,Pittsburgh,91663,66553.0,75297.0,82716.0,21.7,Above Market,internal_quartiles
EMP04507,Mariah,Brown,Operations,Inventory Specialist,New York,New York City,58371,58011.0,61491.0,64608.0,-5.1,At Market,internal_quartiles
EMP04508,David,Turner,Operations,Inventory Specialist,New York,Rochester,68137,58011.0,61491.0,64608.0,10.8,Above Market,internal_quartiles
EMP04509,Jeremy,Willis,Operations,Inventory Specialist,North Carolina,Charlotte,65016,58011.0,61491.0,64608.0,5.7,At Market,internal_quartiles
EMP04510,Thomas,Garcia,IT,System Administrator,North Carolina,Charlotte,96568,76326.0,85660.0,93246.0,12.7,Above Market,internal_quartiles
EMP04511,Kimberly,Flores,Marketing,Content Creator,New York,New York City,63017,57959.0,60814.0,64409.0,3.6,At Market,internal_quartiles
EMP04512,Charles,Mendoza,Marketing,SEO Specialist,Illinois,Naperville,72329,63882.0,72329.0,81352.0,0.0,At Market,internal_quartiles
EMP04513,Christopher,Gonzalez,Sales,Sales Representative,New York,New York City,67048,62701.0,68153.0,74920.0,-1.6,At Market,internal_quartiles
EMP04514,Bridget,George,Operations,Inventory Specialist,New York,Rochester,52293,58011.0,61491.0,64608.0,-15.0,Below Market,internal_quartiles
EMP04515,Ashley,Perkins,Customer Service,Help Desk Technician,New York,Buffalo,55140,63087.0,72206.0,80071.0,-23.6,Below Market,internal_quartiles
EMP04516,Rebecca,Cortez,Customer Service,Support Specialist,Pennsylvania,Allentown,56704,58703.0,61705.0,64849.0,-8.1,At Market,internal_quartiles
EMP04517,Kimberly,Lee,Customer Service,Help Desk Technician,New York,New York City,61838,63087.0,72206.0,80071.0,-14.4,Below Market,internal_quartiles
EMP04518,Cynthia,Campos,Marketing,SEO Specialist,New York,New York City,79423,63882.0,72329.0,81352.0,9.8,At Market,internal_quartiles
EMP04519,Johnathan,Russell,Finance,Accounts Payable Specialist,New York,New York City,61172,58859.0,62109.0,65770.0,-1.5,At Market,internal_quartiles
EMP04520,Travis,Thompson,Finance,Financial Analyst,Illinois,Aurora,74511,58000.0,90000.0,140000.0,-17.2,Below Market,static
EMP04521,Timothy,Campbell,Operations,Logistics Coordinator,New York,Rochester,72512,59519.0,62932.0,66876.0,15.2,Above Market,internal_quartiles
EMP04522,Kevin,Camacho,Operations,Inventory Specialist,New York,Rochester,64813,58011.0,61491.0,64608.0,5.4,At Market,internal_quartiles
EMP04523,Matthew,Byrd,Customer Service,Help Desk Technician,New York,Buffalo,74837,63087.0,72206.0,80071.0,3.6,At Market,internal_quartiles
EMP04524,Kyle,Alexander,Operations,Logistics Coordinator,New York,Rochester,60784,59519.0,62932.0,66876.0,-3.4,At Market,internal_quartiles
EMP04525,Sonya,Freeman,Sales,Sales Representative,New York,Rochester,65017,62701.0,68153.0,74920.0,-4.6,At Market,internal_quartiles
EMP04526,Patricia,Hicks,Operations,Inventory Specialist,Virginia,Richmond,61260,58011.0,61491.0,64608.0,-0.4,At Market,internal_quartiles
EMP04527,Frank,Jones,Operations,Operations Analyst,New York,New York City,62747,65500.0,73677.0,81564.0,-14.8,Below Market,internal_quartiles
EMP04528,Emily,Davis,Customer Service,Customer Service Representative,Michigan,Warren,65076,57893.0,61136.0,64448.0,6.4,At Market,internal_quartiles
EMP04529,Scott,Little,Marketing,Marketing Coordinator,North Carolina,Greensboro,66182,63341.0,69022.0,74031.0,-4.1,At Market,internal_quartiles
EMP04530,Lynn,Lee,IT,System Administrator,New York,New York City,96459,76326.0,85660.0,93246.0,12.6,Above Market,internal_quartiles
EMP04531,Kathryn,Lewis,Sales,Sales Specialist,Illinois,Chicago,74681,66553.0,75297.0,82716.0,-0.8,At Market,internal_quartiles
EMP04532,Kevin,Miranda,IT,Software Developer,New York,New York City,101239,85840.0,92899.0,100894.0,9.0,At Market,internal_quartiles
EMP04533,Dakota,Evans,IT,IT Support Specialist,New York,New York City,66981,58138.0,61217.0,64372.0,9.4,At Market,internal_quartiles
EMP04534,Jason,Powers,Operations,Inventory Specialist,New York,New York City,69794,58011.0,61491.0,64608.0,13.5,Above Market,internal_quartiles
EMP04535,Eric,Miranda,Sales,Sales Representative,New York,Buffalo,60718,62701.0,68153.0,74920.0,-10.9,Below Market,internal_quartiles
EMP04536,George,Moore,Operations,Inventory Specialist,Ohio,Columbus,53759,58011.0,61491.0,64608.0,-12.6,Below Market,internal_quartiles
EMP04537,Eric,Frye,IT,IT Support Specialist,New York,Rochester,57804,58138.0,61217.0,64372.0,-5.6,At Market,internal_quartiles
EMP04538,Desiree,Kramer,Operations,Inventory Specialist,New York,Buffalo,59332,58011.0,61491.0,64608.0,-3.5,At Market,internal_quartiles
EMP04539,Jessica,Perez,Sales,Sales Representative,West Virginia,Huntington,78221,62701.0,68153.0,74920.0,14.8,Above Market,internal_quartiles
EMP04540,Thomas,Chase,Customer Service,Customer Service Representative,West Virginia,Morgantown,63649,57893.0,61136.0,64448.0,4.1,At Market,internal_quartiles
EMP04541,Nathan,Torres,IT,Software Developer,New York,Rochester,102013,85840.0,92899.0,100894.0,9.8,At Market,internal_quartiles
EMP04542,Michael,Mcgee,Operations,Logistics Coordinator,Michigan,Detroit,73337,59519.0,62932.0,66876.0,16.5,Above Market,internal_quartiles
EMP04543,Kyle,Elliott,Operations,Logistics Coordinator,New York,Buffalo,67782,59519.0,62932.0,66876.0,7.7,At Market,internal_quartiles
EMP04544,Robert,Gill,Marketing,Marketing Coordinator,Ohio,Columbus,59543,63341.0,69022.0,74031.0,-13.7,Below Market,internal_quartiles
EMP04545,Brian,Ortiz,IT,IT Support Specialist,New York,Buffalo,63509,58138.0,61217.0,64372.0,3.7,At Market,internal_quartiles
EMP04546,Linda,Proctor,Operations,Operations Analyst,Michigan,Grand Rapids,77098,65500.0,73677.0,81564.0,4.6,At Market,internal_quartiles
EMP04547,Joshua,Cardenas,Customer Service,Customer Service Representative,New York,Buffalo,60789,57893.0,61136.0,64448.0,-0.6,At Market,internal_quartiles
EMP04548,Jason,Moran,Sales,Sales Representative,New York,New York City,65604,62701.0,68153.0,74920.0,-3.7,At Market,internal_quartiles
EMP04549,Marissa,Johnson,IT,Software Developer,New York,New York City,83814,85840.0,92899.0,100894.0,-9.8,At Market,internal_quartiles
EMP04550,Krystal,Nguyen,Customer Service,Customer Service Representative,Michigan,Warren,62418,57893.0,61136.0,64448.0,2.1,At Market,internal_quartiles
EMP04551,Joanne,Salinas,Operations,Operations Analyst,West Virginia,Morgantown,66595,65500.0,73677.0,81564.0,-9.6,At Market,internal_quartiles
EMP04552,Wesley,Gates,Operations,Operations Manager,Michigan,Grand Rapids,102533,65000.0,98000.0,155000.0,4.6,At Market,static
EMP04553,Charles,Martin,Finance,Financial Analyst,New York,Rochester,86780,58000.0,90000.0,140000.0,-3.6,At Market,static
EMP04554,Timothy,Griffith,Customer Service,Help Desk Technician,New York,Buffalo,82569,63087.0,72206.0,80071.0,14.4,Above Market,internal_quartiles
EMP04555,Stephanie,Arroyo,Operations,Logistics Coordinator,New York,New York City,56986,59519.0,62932.0,66876.0,-9.4,At Market,internal_quartiles
EMP04556,Donna,Watts,Customer Service,Support Specialist,Michigan,Grand Rapids,65436,58703.0,61705.0,64849.0,6.0,At Market,internal_quartiles
EMP04557,Jasmine,Wright,Customer Service,Support Specialist,Michigan,Grand Rapids,63515,58703.0,61705.0,64849.0,2.9,At Market,internal_quartiles
EMP04558,Brenda,Brown,Customer Service,Customer Service Representative,New York,Rochester,61885,57893.0,61136.0,64448.0,1.2,At Market,internal_quartiles
EMP04559,Danielle,Hill,Operations,Operations Analyst,Michigan,Warren,58867,65500.0,73677.0,81564.0,-20.1,Below Market,internal_quartiles
EMP04560,Samuel,Mitchell,Finance,Accounts Payable Specialist,New York,New York City,74317,58859.0,62109.0,65770.0,19.7,Above Market,internal_quartiles
EMP04561,Dennis,Brady,IT,IT Support Specialist,New York,New York City,72646,58138.0,61217.0,64372.0,18.7,Above Market,internal_quartiles
EMP04562,Tiffany,Oconnor,IT,IT Support Specialist,New York,Buffalo,66593,58138.0,61217.0,64372.0,8.8,At Market,internal_quartiles
EMP04563,Edward,Hernandez,Finance,Accounts Payable Specialist,New York,Rochester,55311,58859.0,62109.0,65770.0,-10.9,Below Market,internal_quartiles
EMP04564,Audrey,Hoffman,Sales,Sales Representative,New York,New York City,83495,62701.0,68153.0,74920.0,22.5,Above Market,internal_quartiles
EMP04565,John,Armstrong,Customer Service,Support Specialist,Ohio,Columbus,64029,58703.0,61705.0,64849.0,3.8,At Market,internal_quartiles
EMP04566,Donna,Hawkins,Sales,Sales Specialist,New York,Buffalo,67458,66553.0,75297.0,82716.0,-10.4,Below Market,internal_quartiles
EMP04567,Kelly,Johnson,IT,System Administrator,New York,Rochester,72992,76326.0,85660.0,93246.0,-14.8,Below Market,internal_quartiles
EMP04568,Kayla,Harrell,Customer Service,Support Specialist,New York,Buffalo,64968,58703.0,61705.0,64849.0,5.3,At Market,internal_quartiles
EMP04569,Jennifer,Edwards,Operations,Inventory Specialist,New York,Buffalo,55611,58011.0,61491.0,64608.0,-9.6,At Market,internal_quartiles
EMP04570,Michael,Mejia,Customer Service,Support Specialist,New York,Rochester,67286,58703.0,61705.0,64849.0,9.0,At Market,internal_quartiles
EMP04571,Nicole,Lopez,Sales,Sales Consultant,New York,Rochester,66412,76535.0,86126.0,94266.0,-22.9,Below Market,internal_quartiles
EMP04572,Jeremy,Cox,IT,Software Developer,New York,New York City,98733,85840.0,92899.0,100894.0,6.3,At Market,internal_quartiles
EMP04573,Erica,Padilla,Operations,Logistics Coordinator,North Carolina,Greensboro,62145,59519.0,62932.0,66876.0,-1.3,At Market,internal_quartiles
EMP04574,Cassandra,Cantu,Operations,Inventory Specialist,Michigan,Detroit,53626,58011.0,61491.0,64608.0,-12.8,Below Market,internal_quartiles
EMP04575,David,Jenkins,Customer Service,Support Specialist,New York,Rochester,67006,58703.0,61705.0,64849.0,8.6,At Market,internal_quartiles
EMP04576,Linda,Yates,Marketing,Content Creator,New York,Rochester,57199,57959.0,60814.0,64409.0,-5.9,At Market,internal_quartiles
EMP04577,Allison,Durham,Sales,Sales Specialist,New York,New York City,80273,66553.0,75297.0,82716.0,6.6,At Market,internal_quartiles
EMP04578,Nathaniel,Knight,Operations,Operations Analyst,New York,New York City,67177,65500.0,73677.0,81564.0,-8.8,At Market,internal_quartiles
EMP04579,Susan,Marks,IT,System Administrator,New York,New York City,93229,76326.0,85660.0,93246.0,8.8,At Market,internal_quartiles
EMP04580,Kristy,Vasquez,Marketing,Content Creator,New York,New York City,57943,57959.0,60814.0,64409.0,-4.7,At Market,internal_quartiles
EMP04581,Matthew,Jones,Sales,Sales Consultant,New York,Buffalo,86158,76535.0,86126.0,94266.0,0.0,At Market,internal_quartiles
EMP04582,Annette,Mccann,Operations,Inventory Specialist,New York,Buffalo,69544,58011.0,61491.0,64608.0,13.1,Above Market,internal_quartiles
EMP04583,Daniel,Moore,Customer Service,Customer Service Representative,New York,Buffalo,74229,57893.0,61136.0,64448.0,21.4,Above Market,internal_quartiles
EMP04584,Meghan,Miller,Operations,Inventory Specialist,Pennsylvania,Allentown,57788,58011.0,61491.0,64608.0,-6.0,At Market,internal_quartiles
EMP04585,Taylor,Santos,Operations,Operations Analyst,New York,Rochester,63606,65500.0,73677.0,81564.0,-13.7,Below Market,internal_quartiles
EMP04586,Karen,Wang,Sales,Sales Specialist,Michigan,Grand Rapids,66320,66553.0,75297.0,82716.0,-11.9,Below Market,internal_quartiles
EMP04587,Lisa,Owens,Customer Service,Help Desk Technician,Ohio,Cleveland,64758,63087.0,72206.0,80071.0,-10.3,Below Market,internal_quartiles
EMP04588,Nicole,Stevenson,Finance,Financial Analyst,New York,New York City,72137,58000.0,90000.0,140000.0,-19.8,Below Market,static
EMP04589,Mark,White,Sales,Sales Specialist,New York,Rochester,95557,66553.0,75297.0,82716.0,26.9,Above Market,internal_quartiles
EMP04590,Matthew,Rose,Operations,Operations Analyst,New York,Rochester,82465,65500.0,73677.0,81564.0,11.9,Above Market,internal_quartiles
EMP04591,Jodi,Fry,Sales,Sales Consultant,New York,Rochester,89305,76535.0,86126.0,94266.0,3.7,At Market,internal_quartiles
EMP04592,Andrew,Andrews,Sales,Sales Specialist,New York,New York City,78963,66553.0,75297.0,82716.0,4.9,At Market,internal_quartiles
EMP04593,Cindy,Price,IT,Software Developer,Michigan,Warren,90459,85840.0,92899.0,100894.0,-2.6,At Market,internal_quartiles
EMP04594,Jeffrey,Simmons,IT,Software Developer,New York,Buffalo,77543,85840.0,92899.0,100894.0,-16.5,Below Market,internal_quartiles
EMP04595,Melissa,Silva,Sales,Sales Representative,New York,Rochester,64414,62701.0,68153.0,74920.0,-5.5,At Market,internal_quartiles
EMP04596,Mark,Ellis,IT,System Administrator,New York,New York City,85086,76326.0,85660.0,93246.0,-0.7,At Market,internal_quartiles
EMP04597,James,Underwood,Operations,Logistics Coordinator,New York,Rochester,68393,59519.0,62932.0,66876.0,8.7,At Market,internal_quartiles
EMP04598,Michael,Beard,Operations,Operations Analyst,New York,Rochester,91813,65500.0,73677.0,81564.0,24.6,Above Market,internal_quartiles
EMP04599,Barbara,Lopez,Operations,Inventory Specialist,Michigan,Grand Rapids,63741,58011.0,61491.0,64608.0,3.7,At Market,internal_quartiles
EMP04600,Jamie,White,IT,IT Support Specialist,New York,New York City,71910,58138.0,61217.0,64372.0,17.5,Above Market,internal_quartiles
EMP04601,Amanda,Blackburn,Operations,Logistics Coordinator,New York,Buffalo,63379,59519.0,62932.0,66876.0,0.7,At Market,internal_quartiles
EMP04602,Kimberly,Fernandez,Sales,Sales Specialist,New York,New York City,70276,66553.0,75297.0,82716.0,-6.7,At Market,internal_quartiles
EMP04603,Mark,Stewart,Marketing,Marketing Coordinator,New York,Buffalo,76850,63341.0,69022.0,74031.0,11.3,Above Market,internal_quartiles
EMP04604,Dominique,Harris,Finance,Accounts Payable Specialist,New York,Rochester,70018,58859.0,62109.0,65770.0,12.7,Above Market,internal_quartiles
EMP04605,Roger,Nelson,Operations,Inventory Specialist,New York,New York City,70979,58011.0,61491.0,64608.0,15.4,Above Market,internal_quartiles
EMP04606,Samantha,Barton,Operations,Logistics Coordinator,New York,Buffalo,64226,59519.0,62932.0,66876.0,2.1,At Market,internal_quartiles
EMP04607,Derrick,Nolan,Marketing,Content Creator,New York,Buffalo,64095,57959.0,60814.0,64409.0,5.4,At Market,internal_quartiles
EMP04608,David,Gould,Operations,Logistics Coordinator,New York,Buffalo,66280,59519.0,62932.0,66876.0,5.3,At Market,internal_quartiles
EMP04609,Scott,Manning,Marketing,SEO Specialist,New York,Rochester,78299,63882.0,72329.0,81352.0,8.3,At Market,internal_quartiles
EMP04610,Jason,Williams,Operations,Operations Analyst,New York,Rochester,74795,65500.0,73677.0,81564.0,1.5,At Market,internal_quartiles
EMP04611,Raymond,Harris,Marketing,Content Creator,Ohio,Cincinnati,63441,57959.0,60814.0,64409.0,4.3,At Market,internal_quartiles
EMP04612,Brittany,Martinez,Sales,Sales Consultant,New York,New York City,109952,76535.0,86126.0,94266.0,27.7,Above Market,internal_quartiles
EMP04613,William,Lane,Sales,Sales Specialist,North Carolina,Greensboro,78441,66553.0,75297.0,82716.0,4.2,At Market,internal_quartiles
EMP04614,David,Sherman,Customer Service,Customer Service Representative,New York,Rochester,59375,57893.0,61136.0,64448.0,-2.9,At Market,internal_quartiles
EMP04615,Shelia,Yang,Operations,Logistics Coordinator,Michigan,Grand Rapids,63338,59519.0,62932.0,66876.0,0.6,At Market,internal_quartiles
EMP04616,Kara,Stewart,Operations,Inventory Specialist,New York,Rochester,60254,58011.0,61491.0,64608.0,-2.0,At Market,internal_quartiles
EMP04617,Jason,Davis,Sales,Sales Consultant,New York,New York City,72839,76535.0,86126.0,94266.0,-15.4,Below Market,internal_quartiles
EMP04618,Michael,Scott,Operations,Logistics Coordinator,New York,Buffalo,53037,59519.0,62932.0,66876.0,-15.7,Below Market,internal_quartiles
EMP04619,Sierra,Smith,Operations,Logistics Coordinator,New York,Rochester,62332,59519.0,62932.0,66876.0,-1.0,At Market,internal_quartiles
EMP04620,Linda,Ross,HR,Recruiter,Michigan,Detroit,57978,61651.0,65886.0,70161.0,-12.0,Below Market,internal_quartiles
EMP04621,Craig,Ward,Sales,Sales Specialist,New York,Rochester,63106,66553.0,75297.0,82716.0,-16.2,Below Market,internal_quartiles
EMP04622,Mary,Hamilton,IT,IT Support Specialist,New York,New York City,53717,58138.0,61217.0,64372.0,-12.3,Below Market,internal_quartiles
EMP04623,Denise,Perez,Operations,Logistics Coordinator,New York,Buffalo,61445,59519.0,62932.0,66876.0,-2.4,At Market,internal_quartiles
EMP04624,Christopher,Schneider,Sales,Sales Consultant,New York,Buffalo,93309,76535.0,86126.0,94266.0,8.3,At Market,internal_quartiles
EMP04625,Nancy,Smith,Operations,Logistics Coordinator,Illinois,Chicago,62705,59519.0,62932.0,66876.0,-0.4,At Market,internal_quartiles
EMP04626,Jessica,Merritt,Operations,Inventory Specialist,New York,Rochester,62718,58011.0,61491.0,64608.0,2.0,At Market,internal_quartiles
EMP04627,Donald,Wright,Operations,Inventory Specialist,New York,Rochester,57828,58011.0,61491.0,64608.0,-6.0,At Market,internal_quartiles
EMP04628,Albert,Stone,Customer Service,Support Specialist,New York,Rochester,58858,58703.0,61705.0,64849.0,-4.6,At Market,internal_quartiles
EMP04629,Heather,Farmer,IT,Software Developer,Michigan,Warren,86599,85840.0,92899.0,100894.0,-6.8,At Market,internal_quartiles
EMP04630,Caitlyn,Clark,Operations,Logistics Coordinator,New York,New York City,65154,59519.0,62932.0,66876.0,3.5,At Market,internal_quartiles
EMP04631,Donna,Watson,Marketing,Content Creator,New York,New York City,63206,57959.0,60814.0,64409.0,3.9,At Market,internal_quartiles
EMP04632,Madeline,Barnes,Operations,Logistics Coordinator,New York,Rochester,56768,59519.0,62932.0,66876.0,-9.8,At Market,internal_quartiles
EMP04633,Sharon,Sanford,IT,System Administrator,New York,New York City,98748,76326.0,85660.0,93246.0,15.3,Above Market,internal_quartiles
EMP04634,Lisa,Barnett,Operations,Inventory Specialist,New York,New York City,68386,58011.0,61491.0,64608.0,11.2,Above Market,internal_quartiles
EMP04635,Natasha,Rodriguez,Customer Service,Help Desk Technician,Michigan,Detroit,56775,63087.0,72206.0,80071.0,-21.4,Below Market,internal_quartiles
