employee_id,first_name,last_name,department,job_title,state,review_date,review_year,performance,score,yoy_delta
EMP03471,Bradley,Stephens,Customer Service,Support Specialist,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP03471,Bradley,Stephens,Customer Service,Support Specialist,New York,2023-12-31,2023,Good,4.0,1.3
EMP03472,William,Copeland,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP03472,William,Copeland,IT,IT Support Specialist,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP03472,William,Copeland,IT,IT Support Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03473,Aaron,Walker,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP03473,Aaron,Walker,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03473,Aaron,Walker,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP03474,Ronald,Hernandez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP03474,Ronald,Hernandez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03474,Ronald,Hernandez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03475,Justin,Dorsey,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP03475,Justin,Dorsey,IT,IT Support Specialist,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP03475,Justin,Dorsey,IT,IT Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP03476,Paul,Henson,IT,Software Developer,Ohio,2021-12-31,2021,Needs Improvement,2.4,
EMP03476,Paul,Henson,IT,Software Developer,Ohio,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03476,Paul,Henson,IT,Software Developer,Ohio,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03477,Rachel,Vasquez,Operations,Operations Analyst,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP03477,Rachel,Vasquez,Operations,Operations Analyst,Michigan,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03477,Rachel,Vasquez,Operations,Operations Analyst,Michigan,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03478,Jeffrey,Huber,Operations,Inventory Specialist,Illinois,2021-12-31,2021,Satisfactory,3.4,
EMP03478,Jeffrey,Huber,Operations,Inventory Specialist,Illinois,2022-12-31,2022,Excellent,4.7,1.3
EMP03478,Jeffrey,Huber,Operations,Inventory Specialist,Illinois,2023-12-31,2023,Excellent,5.0,0.3
EMP03479,Michael,Gilbert,Customer Service,Support Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03479,Michael,Gilbert,Customer Service,Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP03479,Michael,Gilbert,Customer Service,Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03480,Michael,Middleton,Marketing,SEO Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP03480,Michael,Middleton,Marketing,SEO Specialist,Michigan,2022-12-31,2022,Good,3.7,-0.7
EMP03480,Michael,Middleton,Marketing,SEO Specialist,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP03481,Paula,Munoz,Operations,Operations Analyst,New York,2021-12-31,2021,Good,4.4,
EMP03481,Paula,Munoz,Operations,Operations Analyst,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03481,Paula,Munoz,Operations,Operations Analyst,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03482,Roy,Rogers,Sales,Sales Specialist,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP03482,Roy,Rogers,Sales,Sales Specialist,Pennsylvania,2022-12-31,2022,Excellent,4.7,1.3
EMP03482,Roy,Rogers,Sales,Sales Specialist,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.3
EMP03483,Erin,Hernandez,Marketing,Content Creator,Ohio,2021-12-31,2021,Satisfactory,3.4,
EMP03483,Erin,Hernandez,Marketing,Content Creator,Ohio,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP03483,Erin,Hernandez,Marketing,Content Creator,Ohio,2023-12-31,2023,Good,4.0,1.3
EMP03484,Gloria,Weber,IT,IT Support Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03484,Gloria,Weber,IT,IT Support Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03484,Gloria,Weber,IT,IT Support Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03485,Michael,Garcia,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03485,Michael,Garcia,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03485,Michael,Garcia,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03486,Victor,Wood,Customer Service,Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP03486,Victor,Wood,Customer Service,Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03486,Victor,Wood,Customer Service,Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03487,Lisa,Dawson,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP03487,Lisa,Dawson,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP03487,Lisa,Dawson,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP03488,Kristina,Hensley,IT,IT Support Specialist,Ohio,2021-12-31,2021,Good,4.4,
EMP03488,Kristina,Hensley,IT,IT Support Specialist,Ohio,2022-12-31,2022,Excellent,4.7,0.3
EMP03488,Kristina,Hensley,IT,IT Support Specialist,Ohio,2023-12-31,2023,Excellent,5.0,0.3
EMP03489,Kimberly,Thomas,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP03489,Kimberly,Thomas,Operations,Inventory Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03489,Kimberly,Thomas,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03490,Peter,Griffith,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03490,Peter,Griffith,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03490,Peter,Griffith,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03491,Tiffany,Briggs,Marketing,SEO Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03491,Tiffany,Briggs,Marketing,SEO Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03491,Tiffany,Briggs,Marketing,SEO Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP03492,Becky,Moyer,Customer Service,Support Specialist,North Carolina,2021-12-31,2021,Poor,1.0,
EMP03492,Becky,Moyer,Customer Service,Support Specialist,North Carolina,2022-12-31,2022,Poor,1.0,0.0
EMP03492,Becky,Moyer,Customer Service,Support Specialist,North Carolina,2023-12-31,2023,Poor,1.0,0.0
EMP03493,Duane,Morris,Customer Service,Support Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP03493,Duane,Morris,Customer Service,Support Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP03493,Duane,Morris,Customer Service,Support Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03494,Hunter,Cruz,Sales,Sales Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03494,Hunter,Cruz,Sales,Sales Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03494,Hunter,Cruz,Sales,Sales Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03495,Troy,Olson,HR,HR Coordinator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03495,Troy,Olson,HR,HR Coordinator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03495,Troy,Olson,HR,HR Coordinator,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03496,Carolyn,Fields,HR,HR Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP03496,Carolyn,Fields,HR,HR Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03496,Carolyn,Fields,HR,HR Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03497,Leah,Valdez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03497,Leah,Valdez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP03497,Leah,Valdez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP03498,Patrick,Dunn,IT,Software Developer,New York,2021-12-31,2021,Excellent,5.0,
EMP03498,Patrick,Dunn,IT,Software Developer,New York,2022-12-31,2022,Good,3.7,-1.3
EMP03498,Patrick,Dunn,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,1.3
EMP03499,Amanda,Patel,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.0,
EMP03499,Amanda,Patel,Operations,Operations Analyst,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03499,Amanda,Patel,Operations,Operations Analyst,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03500,Jerry,Miller,Marketing,Content Creator,New York,2021-12-31,2021,Poor,1.4,
EMP03500,Jerry,Miller,Marketing,Content Creator,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP03500,Jerry,Miller,Marketing,Content Creator,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP03501,Robert,Lane,Operations,Inventory Specialist,New York,2021-12-31,2021,Excellent,5.0,
EMP03501,Robert,Lane,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP03501,Robert,Lane,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03502,Lisa,Robinson,Finance,Financial Analyst,North Carolina,2021-12-31,2021,Poor,1.4,
EMP03502,Lisa,Robinson,Finance,Financial Analyst,North Carolina,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03502,Lisa,Robinson,Finance,Financial Analyst,North Carolina,2023-12-31,2023,Good,4.0,2.3
EMP03503,Joe,Smith,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP03503,Joe,Smith,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03503,Joe,Smith,Sales,Sales Representative,New York,2023-12-31,2023,Good,4.0,-0.7
EMP03504,Andre,Grant,Operations,Operations Manager,New York,2021-12-31,2021,Poor,1.0,
EMP03504,Andre,Grant,Operations,Operations Manager,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03504,Andre,Grant,Operations,Operations Manager,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03505,Samantha,Brown,Operations,Logistics Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP03505,Samantha,Brown,Operations,Logistics Coordinator,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03505,Samantha,Brown,Operations,Logistics Coordinator,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03506,Michael,Atkinson,HR,Recruiter,New York,2021-12-31,2021,Poor,1.0,
EMP03506,Michael,Atkinson,HR,Recruiter,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03506,Michael,Atkinson,HR,Recruiter,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03507,Lori,Phillips,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP03507,Lori,Phillips,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP03507,Lori,Phillips,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03508,Mary,Arnold,Operations,Logistics Coordinator,Michigan,2021-12-31,2021,Poor,1.0,
EMP03508,Mary,Arnold,Operations,Logistics Coordinator,Michigan,2022-12-31,2022,Poor,1.0,0.0
EMP03508,Mary,Arnold,Operations,Logistics Coordinator,Michigan,2023-12-31,2023,Poor,1.0,0.0
EMP03509,Robin,Sanchez,Sales,Sales Specialist,Ohio,2021-12-31,2021,Poor,1.0,
EMP03509,Robin,Sanchez,Sales,Sales Specialist,Ohio,2022-12-31,2022,Poor,1.0,0.0
EMP03509,Robin,Sanchez,Sales,Sales Specialist,Ohio,2023-12-31,2023,Poor,1.0,0.0
EMP03510,Jeffrey,Burgess,Customer Service,Support Specialist,New York,2021-12-31,2021,Excellent,5.0,
EMP03510,Jeffrey,Burgess,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP03510,Jeffrey,Burgess,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03511,Suzanne,Padilla,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03511,Suzanne,Padilla,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP03511,Suzanne,Padilla,Operations,Inventory Specialist,New York,2023-12-31,2023,Good,4.0,-0.7
EMP03512,Jessica,Horton,Marketing,Marketing Coordinator,Michigan,2021-12-31,2021,Good,4.4,
EMP03512,Jessica,Horton,Marketing,Marketing Coordinator,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP03512,Jessica,Horton,Marketing,Marketing Coordinator,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP03513,Nathan,Miles,IT,Software Developer,New York,2021-12-31,2021,Good,4.4,
EMP03513,Nathan,Miles,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03513,Nathan,Miles,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03514,Bonnie,Woods,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03514,Bonnie,Woods,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP03514,Bonnie,Woods,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03515,Monica,Johnson,IT,System Administrator,Ohio,2021-12-31,2021,Good,4.4,
EMP03515,Monica,Johnson,IT,System Administrator,Ohio,2022-12-31,2022,Excellent,5.0,0.6
EMP03515,Monica,Johnson,IT,System Administrator,Ohio,2023-12-31,2023,Excellent,5.0,0.0
EMP03516,Donald,Sanchez,Sales,Sales Representative,New York,2021-12-31,2021,Excellent,5.0,
EMP03516,Donald,Sanchez,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP03516,Donald,Sanchez,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03517,Ashley,Cervantes,Marketing,Content Creator,Pennsylvania,2021-12-31,2021,Poor,1.4,
EMP03517,Ashley,Cervantes,Marketing,Content Creator,Pennsylvania,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03517,Ashley,Cervantes,Marketing,Content Creator,Pennsylvania,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03518,Kathy,Harrison,Sales,Sales Representative,North Carolina,2021-12-31,2021,Excellent,5.0,
EMP03518,Kathy,Harrison,Sales,Sales Representative,North Carolina,2022-12-31,2022,Excellent,5.0,0.0
EMP03518,Kathy,Harrison,Sales,Sales Representative,North Carolina,2023-12-31,2023,Excellent,5.0,0.0
EMP03519,Kaitlin,Hale,Operations,Logistics Coordinator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03519,Kaitlin,Hale,Operations,Logistics Coordinator,New York,2022-12-31,2022,Good,3.7,0.3
EMP03519,Kaitlin,Hale,Operations,Logistics Coordinator,New York,2023-12-31,2023,Good,4.0,0.3
EMP03520,Theodore,Sharp,Customer Service,Support Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03520,Theodore,Sharp,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP03520,Theodore,Sharp,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03521,Kimberly,Dominguez,Sales,Sales Consultant,New York,2021-12-31,2021,Good,4.4,
EMP03521,Kimberly,Dominguez,Sales,Sales Consultant,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03521,Kimberly,Dominguez,Sales,Sales Consultant,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03522,Daniel,Brown,Marketing,SEO Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03522,Daniel,Brown,Marketing,SEO Specialist,New York,2022-12-31,2022,Good,3.7,1.3
EMP03522,Daniel,Brown,Marketing,SEO Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP03523,Antonio,Potter,Marketing,SEO Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03523,Antonio,Potter,Marketing,SEO Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP03523,Antonio,Potter,Marketing,SEO Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03524,Ethan,Sanders,IT,Software Developer,Pennsylvania,2021-12-31,2021,Poor,1.0,
EMP03524,Ethan,Sanders,IT,Software Developer,Pennsylvania,2022-12-31,2022,Poor,1.0,0.0
EMP03524,Ethan,Sanders,IT,Software Developer,Pennsylvania,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP03525,Erin,Liu,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.0,
EMP03525,Erin,Liu,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP03525,Erin,Liu,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP03526,Jennifer,Scott,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03526,Jennifer,Scott,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03526,Jennifer,Scott,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03527,Warren,Fletcher,IT,IT Support Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP03527,Warren,Fletcher,IT,IT Support Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP03527,Warren,Fletcher,IT,IT Support Specialist,Michigan,2023-12-31,2023,Good,4.0,2.3
EMP03528,Sarah,Nelson,IT,IT Support Specialist,New York,2021-12-31,2021,Excellent,5.0,
EMP03528,Sarah,Nelson,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,5.0,0.0
EMP03528,Sarah,Nelson,IT,IT Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP03529,Adrienne,Spence,IT,System Administrator,New York,2021-12-31,2021,Poor,1.4,
EMP03529,Adrienne,Spence,IT,System Administrator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03529,Adrienne,Spence,IT,System Administrator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03530,Julia,Morales,Sales,Sales Specialist,Pennsylvania,2021-12-31,2021,Poor,1.4,
EMP03530,Julia,Morales,Sales,Sales Specialist,Pennsylvania,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03530,Julia,Morales,Sales,Sales Specialist,Pennsylvania,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03531,Jeffery,White,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03531,Jeffery,White,Sales,Sales Representative,New York,2022-12-31,2022,Good,3.7,0.3
EMP03531,Jeffery,White,Sales,Sales Representative,New York,2023-12-31,2023,Good,4.0,0.3
EMP03532,Theresa,Jacobs,Customer Service,Support Specialist,Ohio,2021-12-31,2021,Excellent,5.0,
EMP03532,Theresa,Jacobs,Customer Service,Support Specialist,Ohio,2022-12-31,2022,Excellent,4.7,-0.3
EMP03532,Theresa,Jacobs,Customer Service,Support Specialist,Ohio,2023-12-31,2023,Excellent,5.0,0.3
EMP03533,Lisa,Mcdonald,Sales,Sales Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03533,Lisa,Mcdonald,Sales,Sales Specialist,New York,2022-12-31,2022,Good,3.7,1.3
EMP03533,Lisa,Mcdonald,Sales,Sales Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP03534,Denise,Sullivan,Sales,Sales Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03534,Denise,Sullivan,Sales,Sales Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,-1.7
EMP03534,Denise,Sullivan,Sales,Sales Specialist,New York,2023-12-31,2023,Satisfactory,3.0,1.3
EMP03535,Fred,Pratt,Operations,Operations Analyst,New York,2021-12-31,2021,Good,4.4,
EMP03535,Fred,Pratt,Operations,Operations Analyst,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03535,Fred,Pratt,Operations,Operations Analyst,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03536,Roger,Nelson,Marketing,SEO Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03536,Roger,Nelson,Marketing,SEO Specialist,New York,2022-12-31,2022,Good,3.7,-0.7
EMP03536,Roger,Nelson,Marketing,SEO Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP03537,Christian,Morrison,Operations,Logistics Coordinator,Michigan,2021-12-31,2021,Poor,1.4,
EMP03537,Christian,Morrison,Operations,Logistics Coordinator,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03537,Christian,Morrison,Operations,Logistics Coordinator,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03538,Matthew,Allen,Operations,Operations Manager,North Carolina,2021-12-31,2021,Good,4.4,
EMP03538,Matthew,Allen,Operations,Operations Manager,North Carolina,2022-12-31,2022,Good,3.7,-0.7
EMP03538,Matthew,Allen,Operations,Operations Manager,North Carolina,2023-12-31,2023,Excellent,5.0,1.3
EMP03539,Amber,Jones,IT,IT Support Specialist,Illinois,2021-12-31,2021,Satisfactory,3.4,
EMP03539,Amber,Jones,IT,IT Support Specialist,Illinois,2022-12-31,2022,Good,3.7,0.3
EMP03539,Amber,Jones,IT,IT Support Specialist,Illinois,2023-12-31,2023,Good,4.0,0.3
EMP03540,Alex,Browning,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Poor,1.4,
EMP03540,Alex,Browning,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03540,Alex,Browning,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Satisfactory,3.0,1.3
EMP03541,Andrea,Little,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP03541,Andrea,Little,Operations,Inventory Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03541,Andrea,Little,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03542,John,Miller,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03542,John,Miller,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03542,John,Miller,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03543,Annette,Elliott,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP03543,Annette,Elliott,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP03543,Annette,Elliott,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP03544,Timothy,Williams,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03544,Timothy,Williams,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03544,Timothy,Williams,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03545,Sherry,Smith,HR,Recruiter,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP03545,Sherry,Smith,HR,Recruiter,Michigan,2022-12-31,2022,Excellent,4.7,1.3
EMP03545,Sherry,Smith,HR,Recruiter,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP03546,Karen,Benjamin,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP03546,Karen,Benjamin,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP03546,Karen,Benjamin,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03547,James,Walton,Sales,Sales Consultant,Michigan,2021-12-31,2021,Poor,1.4,
EMP03547,James,Walton,Sales,Sales Consultant,Michigan,2022-12-31,2022,Poor,1.0,-0.4
EMP03547,James,Walton,Sales,Sales Consultant,Michigan,2023-12-31,2023,Poor,1.0,0.0
EMP03548,Michael,Anderson,Operations,Operations Analyst,New York,2021-12-31,2021,Excellent,5.0,
EMP03548,Michael,Anderson,Operations,Operations Analyst,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP03548,Michael,Anderson,Operations,Operations Analyst,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP03549,Connor,Russell,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP03549,Connor,Russell,Sales,Sales Representative,New York,2022-12-31,2022,Good,3.7,0.3
EMP03549,Connor,Russell,Sales,Sales Representative,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP03550,Wesley,Shaw,Marketing,Content Creator,Illinois,2021-12-31,2021,Good,4.4,
EMP03550,Wesley,Shaw,Marketing,Content Creator,Illinois,2022-12-31,2022,Excellent,5.0,0.6
EMP03550,Wesley,Shaw,Marketing,Content Creator,Illinois,2023-12-31,2023,Excellent,5.0,0.0
EMP03551,Edward,Matthews,Sales,Sales Representative,Pennsylvania,2021-12-31,2021,Poor,1.0,
EMP03551,Edward,Matthews,Sales,Sales Representative,Pennsylvania,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP03551,Edward,Matthews,Sales,Sales Representative,Pennsylvania,2023-12-31,2023,Satisfactory,3.0,1.3
EMP03552,Thomas,Melton,Sales,Sales Specialist,Ohio,2021-12-31,2021,Satisfactory,3.4,
EMP03552,Thomas,Melton,Sales,Sales Specialist,Ohio,2022-12-31,2022,Good,3.7,0.3
EMP03552,Thomas,Melton,Sales,Sales Specialist,Ohio,2023-12-31,2023,Good,4.0,0.3
EMP03553,Kelly,Hernandez,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.0,
EMP03553,Kelly,Hernandez,Operations,Operations Analyst,New York,2022-12-31,2022,Poor,1.0,0.0
EMP03553,Kelly,Hernandez,Operations,Operations Analyst,New York,2023-12-31,2023,Poor,1.0,0.0
EMP03554,Christian,Garrett,IT,IT Support Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP03554,Christian,Garrett,IT,IT Support Specialist,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP03554,Christian,Garrett,IT,IT Support Specialist,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP03555,Jesse,Lewis,Finance,Financial Analyst,New York,2021-12-31,2021,Poor,1.4,
EMP03555,Jesse,Lewis,Finance,Financial Analyst,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP03555,Jesse,Lewis,Finance,Financial Analyst,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP03556,Destiny,Mack,Operations,Inventory Specialist,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP03556,Destiny,Mack,Operations,Inventory Specialist,Pennsylvania,2022-12-31,2022,Excellent,5.0,1.6
EMP03556,Destiny,Mack,Operations,Inventory Specialist,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.0
EMP03557,Victoria,Mason,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.0,
